index,action,id_message,id_participant,recipients
2022-11-21 17:43:46.707958+08:00,send notification,jitai_temperature,orenth21,1
2022-11-21 17:58:43.662311+08:00,send notification,jitai_temperature,orenth08,1
2022-11-21 17:58:46.190701+08:00,send notification,jitai_temperature,orenth14,1
2022-11-21 17:58:47.575318+08:00,send notification,jitai_temperature,orenth17,1
2022-11-21 18:28:53.773011+08:00,send notification,jitai_temperature,orenth18,1
2022-11-21 18:28:56.402179+08:00,send notification,jitai_temperature,orenth25,1
2022-11-22 09:58:43.273271+08:00,send notification,jitai_temperature,orenth13,1
2022-11-22 09:58:50.001916+08:00,send notification,jitai_temperature,orenth23,1
2022-11-22 10:13:48.853472+08:00,send notification,jitai_temperature,orenth24,1
2022-11-22 10:28:40.510882+08:00,send notification,jitai_temperature,orenth05,1
2022-11-22 10:28:46.452915+08:00,send notification,jitai_temperature,orenth12,1
2022-11-22 10:28:48.311481+08:00,send notification,jitai_temperature,orenth10,1
2022-11-22 10:28:54.324489+08:00,send notification,jitai_temperature,orenth18,1
2022-11-22 10:43:51.697123+08:00,send notification,jitai_temperature,orenth25,1
2022-11-22 10:58:43.571249+08:00,send notification,jitai_temperature,orenth14,1
2022-11-22 11:13:44.258753+08:00,send notification,jitai_temperature,orenth17,1
2022-11-22 11:13:49.813302+08:00,send notification,jitai_temperature,orenth21,1
2022-11-22 11:13:51.352751+08:00,send notification,jitai_temperature,orenth19,1
2022-11-22 11:13:52.164578+08:00,send notification,jitai_temperature,orenth20,1
2022-11-22 11:28:44.149473+08:00,send notification,jitai_temperature,orenth08,1
2022-11-22 11:28:45.110306+08:00,send notification,jitai_temperature,orenth09,1
2022-11-22 11:28:51.422402+08:00,send notification,jitai_temperature,orenth15,1
2022-11-22 11:28:52.192692+08:00,send notification,jitai_temperature,orenth16,1
2022-11-22 13:13:43.504241+08:00,send notification,jitai_temperature,orenth13,1
2022-11-22 13:13:46.591073+08:00,send notification,jitai_temperature,orenth23,1
2022-11-22 13:28:47.520432+08:00,send notification,jitai_temperature,orenth24,1
